AirlineName,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Airline Name_China Eastern Airlines  ,-0.015856624,-0.010145165,-0.0061437115,-0.029496659,-0.0069918856,-0.032259513,-0.0017184839,0.024380948,-0.027610255,0.021720339,-0.004604172,-0.037760865,-0.025371064,0.0183771,-0.038328063,0.0012562275,-0.041163493,0.022946391,0.021575835,0.0075308457,-0.00026948377,0.035533477,-0.0010030046,0.034677375,0.014700819,-0.044330157,-0.011354208,-0.008932363,0.04027242,-0.007210411,0.03370017,0.048119556,-0.037251927,0.047981944,-0.036592077,0.035855543,0.00061731413,0.022704843,0.005128611,0.02035271,0.029364798,-0.03786986,-0.03572165,0.0058248155,-0.030216647,0.047844086,-0.0026362538,0.014501084,-0.02883382,-0.011551548
Airline Name_China Southern Airlines  ,0.024645198,-0.030627906,0.014869127,0.017639492,-0.0476087,-0.03675909,-0.038506806,-0.013734173,-0.016775679,0.03420825,-0.0021478422,-0.038321543,-0.0070730075,-0.03424245,0.031401884,0.012102284,-0.02299664,0.040291872,0.0026704893,-0.029751325,0.033489075,0.02267151,0.011966061,0.04617128,0.03690401,-0.028896272,0.032731917,-0.02696215,0.040191386,-0.0068076253,0.039646257,0.030837242,-0.041927446,0.037346397,-0.044984985,0.031121586,-0.030045534,-0.031497084,-0.04448923,0.01361778,0.031736556,-0.041562904,0.017607365,-0.024278259,-0.044201028,0.010448109,0.04882509,-0.0075569376,0.037260298,-0.024001503
Airline Name_Condor Air,0.0036110394,0.042384874,0.026999239,0.022804502,0.002432704,-0.03514292,0.049784135,0.008548774,0.039347265,-0.0043644793,-0.020075345,-0.025891745,-0.0070116036,0.0050566904,-0.04346018,0.0006489381,-0.044781912,-0.014055967,0.03261498,0.0494481,0.015192155,0.030729655,0.03731853,-0.011593759,0.032928612,-0.031700827,0.046527598,0.004933428,0.04840723,0.007817648,0.008717097,0.0031878836,0.034878824,0.021138456,-0.017003454,-0.014832806,0.008233272,0.04549254,0.019919243,-0.024319768,0.00015709549,-0.049928773,-0.028140152,0.010948934,-0.03825624,0.015901279,-0.03673736,-0.019967044,0.009183012,0.028669659
Airline Name_Copa Airlines,-0.040960133,0.023803566,-0.039423704,0.021892142,-0.03421873,0.012964342,-0.009400666,-0.02663802,0.004802905,-0.005375482,-0.0091232285,0.037021372,0.0029709116,0.040937033,0.011562824,-0.0085917,-0.015357994,-0.035741974,0.022915546,-0.0047596917,0.049929623,-0.034910105,-0.0066834576,-0.029082334,0.011151612,-0.045542147,0.042530898,-0.029351462,0.019618537,-0.0033025146,0.04999299,-0.038413323,0.0014473572,0.020379212,0.04843283,0.025190089,-0.020946253,0.015970979,0.009773158,0.041100886,-0.010561656,-0.008644618,0.045175735,-0.011235595,0.019254897,-0.00483384,0.030455295,-0.00990485,0.046368744,-0.04538989
Airline Name_Czech Airlines  ,-0.030716753,-0.04212018,0.03774425,-0.00023563951,0.007797599,-0.017350506,0.04698961,0.03727218,0.019417856,0.0013012774,0.0007654913,0.03574611,-0.033373952,-0.017788459,-0.0014094338,0.037342917,0.043379057,-0.024361456,-0.029352237,-0.036073208,0.043095555,-0.023520624,0.017430376,0.046232257,0.021862354,-0.009603299,0.002504684,-0.032227837,-0.033094965,0.018627558,0.03138515,0.03270981,0.008696806,-0.049631666,-0.0425329,-0.03343562,0.04486947,0.04522473,0.040375385,-0.005352877,0.028223518,0.004784666,0.045338664,0.007518757,0.020061266,0.021553848,-0.0062114596,0.032287512,0.046211604,0.03320152
Airline Name_Czechoslavak Airlines  ,-0.0061837435,-0.0042970553,0.026543867,0.04726238,0.03837507,-0.02141564,-0.03821639,-0.025993658,-0.007879235,-0.030244982,0.036191035,-0.019585276,0.04405434,0.007453274,0.04727209,-0.018260993,0.007283829,-0.023083508,0.014420006,0.008357428,0.007145785,-0.0048796423,0.0027795061,0.014336828,-0.048439074,0.017021958,0.02215327,0.030710671,-0.032650605,0.04631528,0.004083313,0.0004672408,-0.0206625,-0.043229915,-0.022541428,-0.046530582,0.023409579,-0.04326841,-0.0009383671,-0.0007470958,-0.012381554,-0.025289476,-0.03454437,0.024434242,0.01448809,-0.014745485,-0.030095374,0.006622147,0.035059694,-0.04856601
Airline Name_Delta (Song),-0.017640688,-0.0019565113,0.0077764504,-0.014502861,0.0004175678,-0.04015707,0.038045052,0.034712527,-0.032048263,0.011855923,-0.012770701,-0.013181865,-0.03992039,-0.007794954,-0.03667575,-0.036655832,-0.0379964,0.04390702,-0.04273733,-0.022141803,0.01749773,-0.011675309,0.033214103,-0.010285009,0.04407208,0.049667124,0.022462655,0.015327085,-0.037577152,0.033632424,-0.045124948,-0.0049392954,0.013998602,-0.017392956,-0.007313408,-0.03493426,-0.030217886,0.008380365,-0.0397998,-0.030713333,-0.047267746,-0.01243981,-0.03503697,0.024664406,0.03033873,0.025888134,0.022092488,-0.04303044,0.010369111,0.03963199
Airline Name_Delta Air Lines  ,0.031699147,-0.03852441,0.018216226,-0.007315792,-0.03802439,0.003719829,0.03736006,-0.03920058,-0.008820772,-0.042299535,0.0025404096,-0.022751022,0.016579244,0.01600555,0.04748417,-0.014695227,-0.033246316,-0.03091005,-0.011008799,0.011371385,-0.03620889,-0.022885693,-0.005537141,-0.014847241,-0.049038317,0.03688598,0.047947835,0.016724754,0.023181941,-0.04347377,0.00890895,0.040042985,0.042204965,-0.027457846,0.014840517,0.046483424,-0.0055032857,-0.026162291,0.017652165,-0.0166047,-0.048969176,0.027832579,-0.00572332,0.040762257,-0.03377118,0.033707354,-0.007432949,0.0133585,0.012295473,0.003401041
Airline Name_Direct Air,0.02247778,-0.012763739,0.010066748,0.023233783,0.0054715388,-0.03782766,0.03880414,-0.009254742,0.014306162,0.0045826435,-0.03145124,-0.04170413,0.020698238,0.012776528,0.03881048,-0.035727836,-0.025511134,0.048375968,-0.02410456,-0.022389794,-0.0003620498,0.020156655,-0.009645365,-0.03608836,-0.018245768,0.015507568,0.019870702,0.028932523,0.016363565,0.019909088,-0.028501738,-0.019249368,-0.018547583,-0.03637712,-0.013128221,-0.040101014,-0.030239344,0.04243398,0.03381009,0.029561307,-0.032927945,0.039095353,-0.027457071,0.042026486,0.042049143,0.0029952526,0.026365612,0.013166968,0.014378373,0.02748109
Airline Name_EL AL Israeli Airlines  ,-0.035348427,0.012001991,-0.023875846,-0.0238595,-0.012096275,-0.025457526,0.0411114,-0.009662427,0.021181177,-0.010816265,0.04708488,-0.000119853765,-0.04077214,0.023428466,0.014637087,-0.036005855,-0.033922672,0.026835945,-0.023932207,-0.042779125,-0.04920676,0.039550032,-0.015421759,0.022823025,0.039988343,-0.043915343,-0.040364634,0.041132126,0.0021019466,-0.032620512,0.024290133,0.017401967,-0.006759692,0.024958912,-0.015382528,-0.011495639,-0.020778645,0.038287733,0.03885554,0.0029911883,-0.007843565,0.02064487,-0.040887,0.032010686,-0.00032732636,0.0015452281,-0.03618767,0.018809829,0.04580592,0.020319056
Airline Name_EVA airlines,0.014701139,-0.014951181,-0.01606083,0.009899557,-0.020171273,0.03408039,0.041503992,0.017471205,0.04585388,-0.0334083,-0.00024967268,-0.004935704,0.044916753,0.03315902,0.020252157,0.035007287,-0.03875208,-0.049074735,-0.028870368,-0.013156164,0.038174678,-0.0059390552,-0.030904759,0.013728488,0.03493719,-0.015615083,0.015554633,-0.026554776,-0.023687257,0.011504173,-0.024884118,0.034872044,0.031941522,0.020294238,-0.004420113,0.03415413,0.0282727,0.037808966,0.03021938,-0.016605724,-0.037427414,-0.03144473,0.021209572,-0.048521318,0.030908111,-0.008105993,-0.03671808,-0.026857032,-0.033276476,-0.045944322
Airline Name_Emirates,0.039235126,-0.04396689,-0.0058236606,-0.0008784756,0.023018505,0.0386695,-0.035570838,0.0021611936,0.030543257,-0.0075834505,-0.0155245885,0.022952866,0.025876548,-0.0006200895,0.042950902,0.0007617101,0.047911193,0.026245821,0.026390959,0.010805607,0.029569913,-0.04160117,-0.0056576952,0.014205206,0.046894047,0.019392762,0.046532128,-0.04192114,-0.03344647,-0.044139564,-0.035706878,0.017216396,0.03814766,0.0065428726,-0.0039460063,-0.0031955466,0.048621584,-0.048727024,0.0025358573,0.029660668,0.019817185,0.048762728,0.04281162,0.0050093904,0.046451066,-0.01693077,-0.015138496,0.029286433,-0.016402744,0.0088618025
Airline Name_Ethopian Airlines,0.045639876,0.015014257,-0.022701753,0.015401017,-0.0070383325,0.016748797,0.0135124065,0.040602986,0.020732809,-0.020969843,0.017419662,-0.0088042505,-0.025189638,0.01143514,0.043936003,-0.040491212,0.04981489,0.031238448,0.029972944,-0.027777338,0.043041755,-0.0029229634,-0.006183505,-0.015487004,-0.024525726,-0.028397143,-0.024258947,0.031783473,0.017155636,0.02855612,0.03332405,-0.033150434,-0.021380115,-0.015252434,-0.032176577,0.02207407,-0.003056001,-0.02418536,-0.024797345,0.025912676,-0.011812426,0.04959372,-0.046887018,0.033384133,0.004838992,-0.0038408265,-0.015757978,0.02050345,-0.042019032,0.047271553
Airline Name_Etihad Airways,0.014904942,-0.0055659637,0.012795258,-0.013813209,0.021513809,-0.044884063,-0.015940893,0.043802682,0.0030266047,0.013245095,0.012634423,-0.03064735,0.0303444,0.031170737,-0.04794365,-0.000407923,0.03563576,-0.015758883,0.018207993,0.03596909,-0.049688768,0.028873567,0.048489083,0.027781095,-0.0013399832,-0.023168838,0.0037236214,0.021513198,-0.030242933,0.028889988,0.04749577,-0.044198908,0.04817326,0.032122802,0.03701106,-0.042593695,0.025502834,-0.019129097,0.035595905,-0.016299736,-0.03430953,0.03824455,0.0002791658,0.04245429,0.041599642,-0.0398798,0.049676333,0.039631788,-0.049811363,0.043754827
Airline Name_Finnair,0.010228969,0.016361866,0.009278499,0.028818276,0.008180726,-0.029379202,-0.014305174,0.019516144,0.023584154,0.035699513,-0.03071766,0.011612393,0.022258077,-0.020618856,0.03421252,0.03234024,-0.04704305,0.0038638934,-0.03632649,0.036588717,-0.01080066,0.021810416,-0.011285435,0.04882044,-0.027473046,-0.0133499615,0.040107977,-0.0022252202,-0.017935704,0.016463641,0.0053476095,-0.040553965,-0.004734777,-0.01937182,-0.00071917847,0.043794166,-0.021464337,-0.04070165,-0.030783212,0.0015863776,-0.033254564,-0.03884436,-0.014542401,-0.02923665,-0.014552545,-0.027089715,-0.03169489,-0.047805287,-0.0051687844,0.046298455
Airline Name_Frontier Airlines,-0.03929492,-0.003581334,0.047777902,0.007401455,-0.0429894,0.041553844,0.006608151,0.01630782,0.026815142,-0.049789753,-0.022083044,-0.028570473,-0.023898674,-0.02976278,-0.037145246,-0.0037233122,0.011127152,0.044710945,0.040203247,-0.00092265755,-0.0030040853,0.02886856,0.014049936,0.038318064,-0.01480348,-0.0030329004,-0.018474542,-0.03755344,0.017920386,0.02367295,-0.011627208,-0.029544247,0.044403102,8.368492e-05,0.007849228,0.019187484,-0.0041527376,0.0056400783,0.042020608,-0.008446801,0.026215184,0.014588822,-0.0018528327,-0.0054793134,0.017941806,0.040364865,9.642914e-05,-0.03962922,0.0077333823,0.03596845
Airline Name_Great Lakes Airline,-0.041966677,-0.019855415,0.014647316,0.024529193,0.027276184,-0.04541234,0.023015525,-0.047759034,-0.017432462,0.016815428,0.013551738,0.038816597,0.035122346,-0.048003163,0.01972505,0.01689944,0.048356745,-0.04863769,-0.0068387985,-0.006570518,0.03544149,0.016939823,0.029863004,-0.03587507,-0.011378646,-0.028508162,0.04433297,0.00421945,0.027283195,0.033705745,0.04795226,-0.047322787,-0.0026300922,0.035702292,0.03852879,0.045329582,-0.046442356,0.00030013174,-0.0488652,0.026430998,0.0074455366,-0.041396786,0.029280964,0.003310524,0.0004334338,0.023741987,-0.04296547,0.0125542395,-0.010966469,0.03027812
Airline Name_Hainan Airlines,-0.0077833645,0.02187271,-0.009405039,-0.0064635053,0.04257608,-0.012856685,0.044320736,0.012567472,-0.01079651,-0.04914384,0.026129905,0.02604917,0.044369403,0.02462424,0.04166284,0.017056737,0.025567625,-0.04136144,0.040090468,0.023200456,0.045105826,-0.030826533,-0.028924882,-0.027232861,0.006373167,-0.02573148,0.03554864,0.027415942,-0.017820157,0.030016694,0.04219992,0.013411891,0.045028772,0.042907286,-0.012374569,-0.025354946,-0.026169837,-0.016068984,-0.0024244674,0.021116387,-0.019512666,-0.012685873,0.039912257,-0.033576835,-0.023724282,-0.015307762,-0.0020060912,-0.009886432,0.019334149,0.005410243
Airline Name_Hawaiian Airlines  ,0.04718026,0.039689515,0.009747051,-0.032438494,0.0055035464,0.010320533,0.03223059,0.013246026,0.017367724,-0.012587797,-0.042876925,0.02307098,0.02975038,0.038177136,-0.036955975,0.024975527,0.009217761,0.009670377,0.019995082,-0.033994246,0.041915987,-0.016522408,0.041424725,0.04756001,-0.02292719,0.04750711,-0.0014068484,-0.0061371326,0.027717497,-0.046121635,-0.029884517,0.013748635,0.02233069,0.007202111,0.024520587,-0.025356472,0.007915579,-0.033371285,0.024132852,-0.016398001,0.017374005,0.017563175,-0.013633408,0.018862773,-0.023898745,-0.023834407,0.027675953,0.02100091,0.02279054,0.045791995
Airline Name_Horizon Air,0.04914308,0.01142174,-0.022044456,0.045561317,-0.032640398,0.03674492,-0.019001722,0.037905697,-0.0044308193,-0.0067497864,0.016861629,0.047119442,0.015672568,0.03919145,0.046212863,0.03806973,0.029930923,-0.015353598,-0.040487718,0.018266175,0.034019556,0.0489419,0.035176646,0.011860479,0.049336914,-0.014741503,-0.04084394,-0.044096448,0.04474807,-0.047853865,-0.0472968,0.044318352,-0.00052784756,-0.04587848,0.013294283,0.0074939616,0.01612619,0.0039708503,-0.036616933,0.010869481,0.039145198,-0.044143487,-0.013907708,-0.04636365,0.0495481,0.029478561,0.047776427,-0.022491336,-0.00085151196,0.0021816865
Airline Name_Iberia Airlines,-0.044829298,-0.02241726,0.016852248,-0.02340821,0.008307338,0.02730072,0.03688479,0.023476634,0.034291413,-0.03100567,0.049412284,0.012555089,0.0019428357,0.04293919,0.038406324,-0.01219666,-0.041571222,0.042465437,-0.040412925,0.04410198,0.013944734,0.030694593,0.045980576,-0.012648892,-0.016652513,-0.024899675,-0.03250704,0.039455537,0.04483563,-0.043440677,-0.008015763,0.030153487,-0.045420256,-0.027941132,-0.01645745,0.029242706,-0.016539693,-0.02124331,-0.024652744,-0.044347882,-0.041621946,0.02139366,0.024542298,0.0049782395,0.03364216,-0.022073662,0.011203848,-0.037504625,-0.012316585,-0.012843311
Airline Name_Iceland Air  ,-0.01157831,-0.038984872,-0.029937899,-0.006270863,0.026212085,0.027468096,-0.0110451095,0.040351275,0.0037455447,0.009310342,0.012664866,0.003227543,-0.023054516,-0.021420801,0.03449739,0.03015704,0.022327077,0.02626631,-0.007897448,-0.0029640682,-0.019369198,-0.025401546,-0.041618824,-0.024115885,0.009617545,0.0012456663,0.019216988,0.030161332,0.04654752,0.047031526,-0.028206706,0.027944949,-0.002107583,0.040647533,0.039618764,-0.03115046,-0.02894417,-0.007769026,0.016505923,0.030150857,0.021602932,0.02227639,0.031286728,-0.009664942,-0.008978318,-0.041032683,-0.03989334,0.005394183,-0.022262586,0.048126508
Airline Name_Island Air,-0.013718892,-0.003527917,-0.04700265,0.04859552,0.04032531,0.029984895,0.036818508,0.029367436,-0.00857804,0.021422137,0.014074657,-0.03023808,0.013142575,-0.03086332,0.036543917,-0.0017464161,0.020557929,0.001554776,0.03092656,0.045551274,0.008308828,-0.0055544153,-0.010940589,0.009466756,0.024390448,0.030071978,0.020621989,-0.039430607,0.041335586,-0.0438751,0.021205831,-0.046759725,0.020102765,-0.036870968,-0.01272092,0.012721565,0.009175502,0.032180797,-0.022576177,-0.03925233,-0.013223719,0.0014016628,-0.036924683,0.0062603354,0.007380627,0.0036130175,-0.009149801,0.040556278,-0.023884226,-0.0038277395
Airline Name_Japan Airlines  ,0.046466533,0.0101066455,0.01285715,-0.008993208,-0.02265662,0.00878812,0.0043107755,-0.04862473,-0.025539672,-0.020982862,0.015474845,0.021380339,0.0015292168,-0.023413135,-0.04449276,-0.003677845,0.015503321,0.031649243,-0.030783964,-0.024269044,0.04081681,0.032701936,-0.029327333,0.0027534962,-0.038483847,0.03234983,-0.019777322,0.015272412,-0.0052583218,0.017644849,0.021050725,-0.0075586215,0.032744016,0.046250846,0.013991382,-0.021954108,-0.044713166,0.03854123,0.047356103,-0.021455586,-0.015077461,0.017688308,0.005729746,-0.030592645,-0.046684217,0.031517196,-0.022276258,0.020316456,0.0021125674,0.011360336
Airline Name_Jet Airways,0.0058681853,0.04653834,-0.04361142,-0.013426293,-0.018307675,0.030377153,0.04347385,0.046570826,0.028962824,-0.045799386,0.0076709613,0.0042684786,0.02193718,0.03960805,-0.039362956,0.024025965,-0.03288188,0.0061159246,-0.020035757,-0.04602995,-0.046717703,-0.042317163,-0.04996078,0.036539305,-0.040218223,-0.04852599,0.04474539,-0.0178154,0.021116246,0.011718534,-0.028477216,-0.0373011,0.007708311,-0.0029148087,0.023110773,0.031935643,0.0057995804,-0.029110705,0.04999676,-0.03752147,0.045913447,-0.045307994,0.028490994,-0.034034096,0.022640299,0.01456276,-0.035175074,0.019122723,-0.039002456,0.0040996782
Airline Name_Jet Blue,-0.038593292,-0.0076122507,-0.0105685815,-0.029765045,0.017696027,0.0363858,-0.005019199,0.045671646,-0.0016870499,-0.030738367,0.019291315,-0.02052306,-0.011929762,-0.025048614,-0.0074057207,0.0150015615,0.032443974,-0.034821667,-0.03228891,0.0023406856,-0.040148687,-0.023638928,-0.01748674,0.034211304,0.0053379163,0.021938507,0.002151467,-0.0056477785,-0.04646654,-0.039047934,-0.029194748,0.013596084,-0.04137995,-0.017488003,0.019363705,-0.04404887,-0.0036415681,-0.017897785,-0.034627892,0.0066175945,-0.0094482675,0.012646843,0.023636129,-0.046806324,-0.043418836,-0.0018906109,-0.009655118,0.04457215,0.01158284,0.03596351
Airline Name_KLM Royal Dutch Airlines,0.04713246,-0.035218548,-0.031257823,0.049552824,-0.007954501,-2.5294721e-05,0.032239545,0.01949023,0.0033931248,0.010318708,0.042291496,0.028809812,0.025580142,-0.048831142,-0.031747688,-0.01732738,-0.006902527,-0.041804694,0.042198244,-0.04707215,0.017708216,-0.042036522,0.03136513,0.022248153,0.0168139,4.972145e-05,-0.007473219,-0.04132838,-0.042613473,-0.019963002,-0.007760536,0.043335248,-0.015201736,0.006360866,-0.035288334,0.035319183,-0.017699122,0.012445092,0.012281764,0.00057252496,-0.038448967,-0.041561805,0.020294394,0.020890106,0.016581599,0.017115239,-0.019909156,0.044939745,0.010286905,0.034550596
Airline Name_KLM Royal Dutch Airlines  ,-0.0153218135,0.013759565,0.011117112,0.04574387,-0.02416395,0.036094334,-0.027667439,0.0333688,0.003089033,-0.03303933,0.011188768,0.022929106,-0.034899212,-0.0011483207,-0.0042838827,-0.02341776,0.021847736,-0.0059405565,-0.03291396,-0.0041619763,0.04845543,-0.011544336,-0.0023764148,0.017757725,0.028480638,0.035252426,-0.02294358,0.0068537816,-0.042251956,0.006504249,0.04191425,-0.004088521,-0.010460079,-0.040536214,-0.018325102,0.010034811,-0.020951618,0.04407544,-0.023716677,-0.037234616,0.035522077,-0.044157803,0.0031457432,0.028777074,-0.026724065,-0.03954674,0.046325613,-0.049566507,-0.049480595,0.025690746
Airline Name_Korean Airlines  ,-0.0044596195,-0.0071859956,-0.010887824,-0.0022706874,-0.010665037,0.029118862,-0.016028844,-0.031251825,-0.048352588,-0.008956742,-0.035468183,0.0316785,0.045605663,-0.007599581,0.046323862,0.0021253936,-0.0010369532,-0.029981578,-0.029108966,-0.0067878477,0.01288506,0.011770178,-0.031427585,0.006594099,-0.037427507,0.042923216,-0.011668313,0.02219056,0.0027725473,0.01742277,0.049110305,-0.04782163,-0.002116941,0.01601639,-0.0059846267,0.048858773,-0.024271071,0.002388429,-0.004323531,-0.04589373,-0.0030075684,-0.036650646,-0.011861384,0.014705528,-0.04989649,-0.03874911,-0.014988281,-0.033488594,-0.04819697,-0.027117778
Airline Name_Kuwait Airways  ,-0.042329945,-0.014221467,0.030015875,-0.0256387,0.0011230819,0.0051188096,0.013560008,0.020114686,-0.027453482,0.0025956407,-0.0047656186,-0.012528859,-0.042174626,0.025334645,-0.025056256,-0.017617535,-0.038143933,0.04443102,0.0121377,0.037638392,-0.017609049,0.04059298,0.0226467,-0.043591358,-0.012041651,-0.022102643,-0.030497754,0.018787537,-0.035408497,-0.049091972,-0.014930725,0.012037776,0.014659476,0.041729067,-0.012372136,-0.013451777,-0.022369767,0.0019100793,0.030061904,-0.04190266,-0.011656404,-0.004758574,-0.029399468,0.0051379316,0.03133099,-0.04319185,0.029250454,-0.029900862,-0.0051338673,0.047833595
Airline Name_LOT Polish Airlines  ,-0.033081844,0.027054254,-0.037415363,-0.03436257,0.04133055,0.0007799044,-0.028656293,-0.017203283,0.027995143,0.049491588,-0.008113958,-0.028376628,0.048329983,-0.037130356,-0.031291403,0.0055401437,0.01308861,-0.023329914,-0.009637572,0.0055619963,-0.019340051,-0.0031460896,-0.025346411,-0.009789765,0.0061738975,-0.0011860244,0.028755698,0.008323111,-0.003315784,-0.04763441,-0.006489657,-0.045992017,0.03960767,0.006319225,0.043090846,0.020187918,-0.00946641,0.046354625,-0.00034965202,-0.024277603,-0.0016446821,0.01964574,0.016892795,0.0052839145,0.018216897,-0.030235255,-0.019320846,0.033806834,0.034040246,0.03207909
Airline Name_Lan Airlines,0.0015178211,-0.029055107,-0.0077436194,0.04966421,0.02333064,0.041173745,0.027060244,0.008390296,0.032126132,0.04028659,0.022176873,-0.013071753,-0.007841609,0.026441563,0.034227137,0.046321917,0.010386825,-0.018478893,0.033335123,-0.021094037,-0.00078801066,-3.9458275e-05,0.020570721,0.0023121126,0.039993834,-0.02612387,-0.02164104,0.036621537,-0.048938133,-0.042313375,-0.0067304373,-0.022610975,0.026964936,-0.011312854,-0.04390186,-0.029695189,-0.016416967,-0.0022328608,0.0079912655,0.033369627,0.024333093,0.044921372,-0.018998062,-0.033745933,0.023938503,0.048212316,0.00094966963,0.0492273,-0.033332244,-0.031279195
Airline Name_Lufthansa  ,-0.019823981,-0.017888296,0.016149823,0.0413191,0.031481232,-0.0055935867,0.04579172,0.02509519,-0.028865993,-0.024367929,0.03174534,-0.03127078,-0.008735668,-0.044711675,-0.006420411,-0.021753192,-0.020633651,0.021172311,0.047909025,-0.025120152,0.04417387,0.033455465,-0.005410623,0.023739647,-0.031591583,-0.0058143362,-0.013085984,0.0070952885,0.0033515804,0.011099745,0.030575577,-0.018132757,-0.014838599,0.0029209033,-0.034385968,-0.045442343,-0.024866795,-5.2083284e-05,0.0030483976,0.012642328,-0.016143393,-0.034298874,8.452684e-06,0.04007187,0.017671537,-0.007432509,0.039781835,-0.035160195,-0.006972898,0.043321494
Airline Name_Middle East Airlines  ,-0.04135772,0.026688766,-0.022415971,-0.03502866,0.005126931,0.0125545375,-0.0128734,-0.020662619,-0.026479805,0.037993673,0.041741256,-0.022507608,-0.0005730018,0.03140961,-0.008579541,-0.039232064,-0.038428545,-0.030496586,0.0133407,0.031557593,-0.02963158,-0.043493833,0.002504684,-0.003071688,-0.037663363,-0.0050077215,-0.034252666,-0.019975318,0.015624557,-0.013081528,0.03396279,-0.010474015,0.008740831,0.0075502284,-0.021150995,-0.0023569576,-0.013031483,7.170439e-05,-0.03327675,-0.032878745,-0.023183478,0.020173859,0.0137049,-0.0043982975,-0.028646862,0.023417342,-0.03130237,0.010528423,0.012476753,0.046982598
Airline Name_Norwegian Airlines,-0.0061798804,-0.035019338,0.036313977,-0.012639664,-0.009283077,0.020283889,-0.0153387785,-0.04492996,-0.030724132,-0.02181958,-0.04103018,0.030383829,0.0111091845,0.024267677,0.003944982,-0.012705423,-0.047614288,-0.017983295,-0.048556793,-0.039141107,-0.013745118,0.03648815,0.012084078,0.039564896,0.01987939,-0.005892195,0.022573497,-0.010894217,-0.019619608,-0.009226501,-0.017632306,-0.01068164,0.027361464,0.03056151,-0.01072656,0.043014888,-0.025418008,-0.041291676,-0.014775705,0.042032387,0.007311523,-0.02435168,-0.011623215,0.047793638,-0.008909702,0.016138066,0.027832638,0.003661275,0.023254719,-0.0079620965
Airline Name_OMNI Air Express- (OY),0.049966697,0.04615089,-0.04481256,0.014635649,-0.04776726,0.030757371,0.00039339066,-0.017694663,-0.023279369,0.013428185,0.03882015,-0.034315217,-0.039114237,-0.017795466,0.04914287,-0.044044565,-0.01785902,-0.0019739866,-0.007274974,-0.0028774142,-0.0064363964,-0.022366583,-0.016460977,-0.022846365,0.034617152,-0.036385775,-0.037426602,-0.027945543,0.013790857,-0.042881716,0.020097245,-0.01921779,-0.015122283,0.020594846,-0.026254106,0.025546584,-0.015509378,-0.04687755,-0.0022615679,-0.029550482,0.0021904,0.0081097,0.02515937,-0.04352876,0.016686235,0.019313406,0.01668736,0.048454974,-0.045004107,0.0068411715
Airline Name_Pakistan International Airlines Cor  ,-0.028418077,-0.016401686,0.037286166,0.027286801,-0.04260471,-0.04907575,-0.024409998,-0.023070121,-0.014526833,-0.011343397,0.045069013,0.03394412,0.035724234,0.017228987,0.031274583,-0.04430888,0.036808703,0.02311932,0.016828928,0.019022752,0.0015573502,-0.030775834,-0.0065317154,-0.037976563,-0.026734663,0.04050437,0.045412783,0.015161168,0.022553373,0.015513692,0.040121447,0.045968305,0.039110865,0.00037460402,-0.040043153,0.003858231,-0.020503486,0.026344303,0.043830525,0.020816077,-0.026858581,0.013815153,-0.022433877,-0.017921627,0.04576112,-0.009846639,-0.037974954,-0.0007973537,-0.00813029,0.007928453
Airline Name_Philippine Airlines,-0.03424287,0.04879682,-0.020152688,-0.028324354,0.0112017505,0.03998455,-0.0053684115,0.015351478,-0.014422774,0.0160514,-0.008796848,0.008905482,0.03907982,0.00953288,0.04927137,-0.021542013,-0.0016708858,-0.04564036,0.031425167,0.04046193,-0.02939899,-0.048428357,-0.021761596,-0.03618733,-0.0145945065,-0.045858216,0.028933194,0.04368825,0.002372682,-0.0067922585,0.015947554,0.027204368,-0.035152126,-0.038126506,-0.015098192,0.03876176,-0.012853574,0.026076604,0.023721363,0.040700886,0.047729228,-0.024539232,0.02545083,-0.014538109,-0.004161872,-0.00083112717,0.011579134,0.003198661,0.007568337,-0.048360705
Airline Name_Polish Airlines  ,0.001390338,0.03920145,0.0019270778,0.0019433871,0.0127243735,0.03836235,-0.0030603632,-0.026496982,-0.02646122,-0.025661577,-0.009838164,-0.024046063,-0.041704774,-0.014521945,-0.036366533,0.033395234,-0.022761619,0.037382375,-0.02635622,0.0211345,0.0039506666,-0.010766506,-0.016350746,-0.014094602,-0.014103424,0.018804882,-0.010565102,0.035208713,-0.033597484,0.036862854,-0.034306157,0.032769646,-0.044837236,0.048991885,0.03605858,0.041781906,0.0145015605,0.009047888,0.0042053834,0.011379015,-0.029620731,-0.0118793845,0.02127267,-0.045241714,-0.0037812963,-0.024948692,-0.049973797,-0.04200833,-0.041749977,-0.020457996
Airline Name_Qantas Airlines,0.025190864,-0.034410547,0.043623295,-0.014485396,-0.028282166,0.0071767084,0.0419521,0.037527945,-0.044777896,0.004225623,0.03476617,0.010376953,0.02419031,-0.043535233,0.038439225,-0.045522094,-0.038516976,-0.029457415,0.0067350976,-0.039107777,-0.041931964,0.021425638,0.03990457,0.015096214,0.03029624,-0.0140524395,0.0002879873,0.013344321,0.020236026,-0.004958473,0.0014613159,0.031520795,-0.0017681606,-0.0059926286,0.036384437,-0.020882547,0.015957844,0.0057248957,-0.023289764,0.002545379,-0.04592625,0.001880575,-0.047300555,-0.04394251,0.01874936,0.0076134913,-0.04483044,-0.003284406,0.0142647885,0.033256438
